file,ROUGE-1,ROUGE-L,BLEU
abs1.txt,0.23823146944083226,0.2293888166449935,0.0003829174810316413
abs2.txt,0.25546853902241423,0.23656494733999456,0.0002828318391493843
abs3.txt,0.288222384784199,0.27700560838819804,7.343804860116697e-05
ext1.txt,0.2798548666982174,0.2707051585423568,0.0013378369549251607
ext2.txt,0.30045045045045043,0.2702702702702703,0.0005492428397680594
ext3.txt,0.25731057138241153,0.24546286822122892,0.0001138704023625324
